,mic,chi2,att
222,0.0,0.03776178925628726,alibaba
223,0.005974197795452607,,mcclellan
224,0.000743497442358354,0.07552357851257452,device
225,0.012181713154744589,1.1102369222542192,away
226,0.00976526155240931,1.315159574468085,injection
227,0.0022276428670926496,7.890957446808511,live
228,0.01007675128261143,100.18070531752952,think
229,0.0,1.315159574468085,revamp
230,0.008533246236174019,1.8735130194225453,access
231,0.02415063388121208,4.387141685012681,determine
232,0.008790833137521936,,ck
233,0.0,2.63031914893617,romano
234,0.0,2.694669735889107,venture
235,0.0036049284392913883,0.11887186354868078,setup
236,0.001762178699079353,2.7028914756854263,excite
237,0.0,0.5396089027171223,pickup
238,0.02656865875026293,108.2578051264563,remain
239,0.0,6.575797872340426,cup
240,0.015875692699553134,0.03776178925628726,closure
241,0.0,1.315159574468085,constable
242,0.0,2.63031914893617,theory
243,0.013617366619555593,0.7603640040444892,sew
244,0.009532440521312413,2.2810920121334677,geographic
245,0.008837523971521488,0.11887186354868078,selection
246,0.004026953193263072,22.8991309253216,future
247,0.0,1.5207280080889785,lumber
248,0.00045184274738563346,0.7603640040444892,ish
249,0.0064437689191441105,,scaroni
250,0.00246008327110947,1.649200043564314,hamper
251,0.0,1.315159574468085,applebee
252,0.0,12.919387470017364,high
253,0.0,0.03776178925628726,competitively
254,0.010685614319793535,1.315159574468085,accidents
255,0.0,0.5272444226921666,inventory
256,0.0,4.928161696353052,biggest
257,0.01566789973141014,37.57701284999787,some
258,0.0,1.3473348679445536,russia
259,0.0,1.5207280080889785,delinquent
260,0.008353488287558886,2.63031914893617,indicator
261,0.0007405316336126511,1.315159574468085,virtual
262,0.0,0.7603640040444892,antipsychotic
263,0.0,14.250557461867775,benefit
264,0.0032371432918387733,6.479081666953509,plus
265,0.006708655202461777,0.7603640040444892,reps
266,0.0,0.3191766920932689,propose
267,0.00832610777871512,3.9454787234042556,gasoline
268,0.029385099737549325,45.624656187517076,flow
269,0.007678771468572432,18.41223404255319,painful
270,0.0,0.7603640040444892,thoughtful
271,0.0,1.315159574468085,clark
272,0.014573365321623122,7.703274678612935,trade
273,0.016290902632628335,1.219925256852735,transaction
274,0.008493186328297764,3.38266797930035,risk
275,0.0,0.18880894628143638,borrow
276,0.0,1.315159574468085,accuse
277,0.015155817070333644,,canaries
278,0.0,1.315159574468085,trigger
279,0.0,0.10569203391562501,wholesale
280,0.0,27.27133027541914,china
281,0.0019325470888353902,0.11887186354868078,downturn
282,0.0,2.2810920121334677,singapore
283,0.003421904064999426,0.03776178925628726,soften
284,0.0,1.3473348679445536,beverage
285,0.0243749612509383,2.63031914893617,biotechnology
286,0.005684999110902034,4.151991640218588,build
287,0.0,1.5207280080889785,mortar
288,0.010291134936240454,,widen
289,0.02016018832912181,13.151595744680852,fargo
290,0.0,2.1923934556719655,rest
291,0.012249176231549752,0.7603640040444892,transactional
292,0.0,10.216208817906733,capacity
293,0.0,14.491745319137992,way
294,0.0,0.601224868810599,nearly
295,0.005157318824204449,0.11887186354868078,declare
296,0.0,4.924920078522474,us
297,0.0,8.767041673653557,demand
298,0.0035263627564767752,1.5207280080889785,solvency
299,0.025922794615923506,0.7603640040444892,marginally
300,0.0049296169627133235,,character
301,0.004913024057994431,2.384037674295671,drill
302,0.0024536941048352023,0.03776178925628726,prepay
303,0.0,10.392242041295859,uk
304,0.0,2.2810920121334677,detection
305,0.0,0.07552357851257452,pause
306,0.011525754669534205,1.5207280080889785,marginal
307,0.0,0.7603640040444892,demonetization
308,0.0,0.11328536776886186,alternative
309,0.0,10.52127659574468,street
310,0.0,6.98614898490429,within
311,0.0,0.5551184611271096,site
312,0.016194374246248255,0.3191766920932689,larger
313,0.0,1.315159574468085,speedster
314,0.0,0.11328536776886186,ireland
315,0.0,1.315159574468085,canola
316,0.01821663605261503,0.5551184611271096,neutral
317,0.0,7.890957446808511,replace
318,0.0,2.63031914893617,advocate
319,0.011991331409889172,0.7603640040444892,truck
320,0.0,1.5207280080889785,commercials
321,0.005497747707822187,2.63031914893617,berkshire
322,0.02106875192943658,2.2810920121334677,premise
323,0.004987895143912402,0.03776178925628726,pmi
324,0.0,2.63031914893617,terminate
325,0.0,0.7603640040444892,buildup
326,0.01849437171965418,1.5207280080889785,triad
327,0.0,0.6273789244552745,corporate
328,0.01642011973641977,24.57299577264806,trend
329,0.001067892860095121,,mineral
330,0.0,1.5207280080889785,handset
331,0.0,0.11887186354868078,mitigate
332,0.0,3.7753839814794885,categories
333,0.009402379411791006,,seller
334,0.0,0.03776178925628726,ai
335,0.0015053173464987246,1.8735130194225453,food
336,8.32436326476671e-05,0.7603640040444892,internally
337,0.0004564128121771205,1.315159574468085,uncomfortable
338,0.015181463722309996,,adequately
339,0.025228505291478243,2.63031914893617,terrific
340,0.0,0.07552357851257452,default
341,0.008927120576614156,14.446916076845298,predictable
342,0.02980858196196512,0.5396089027171223,fundamental
343,0.0,0.6736674339722768,reinvest
344,0.0,2.63031914893617,concede
345,0.00529222446666977,1.3677228181506689,hold
346,0.0,0.7603640040444892,depress
347,0.0,0.7603640040444892,rio
348,0.008417693968465478,0.7603640040444892,bright
349,0.0,0.7603640040444892,measurement
350,0.0,,consumables
351,0.0,6.575797872340426,law
352,0.02107706425393352,0.03776178925628726,cadence
353,0.0,61.237694567156296,go
354,0.0,1.5207280080889785,pop
355,0.0036311998271425505,2.63031914893617,sky
356,0.01343618507792832,6.027633344862224,party
357,0.005368145914956379,,nf
358,0.0,2.63031914893617,hr
359,0.0,1.315159574468085,animate
360,0.0037735865379360245,3.9454787234042556,longtime
361,0.028928044015349874,65.74946489546953,margin
362,0.0,6.8436787769342615,generation
363,0.006210308871255954,2.63031914893617,suisse
364,0.0020020738406403282,0.03776178925628726,burden
365,0.009307288769605071,1.315159574468085,chai
366,0.00635916619087018,0.6099626284263675,outline
367,0.011723475666393979,3.28528300739829,billion
368,0.0,0.7603640040444892,centuria
369,0.0,21.26019865461567,company
370,0.0,,volunteer
371,0.0009307442512176411,1.315159574468085,coke
372,0.0,2.63031914893617,ccp
373,0.006699982933265236,0.03890261697454089,against
374,0.0036423103845877325,29.04143030567409,core
375,0.0,5.450810332092735,realize
376,0.0,1.315159574468085,scandals
377,0.0036556403878751365,0.6736674339722768,influence
378,0.009595484088302575,2.63031914893617,violate
379,0.00437106386894115,0.11887186354868078,divest
380,0.02231350924144282,1.315159574468085,rmb
381,0.005887808793891169,0.7603640040444892,impairment
382,0.0,0.020782866854548943,sek
383,0.009987173075364009,1.315159574468085,classic
384,0.0,0.11328536776886186,canada
385,0.01829106981112072,0.03776178925628726,emc
386,0.018001981279291535,2.2810920121334677,satisfactory
387,0.0034355914091726003,,scs
388,0.0,2.2810920121334677,ibnr
389,0.0,1.315159574468085,pronged
390,0.0,2.63031914893617,beset
391,0.0,0.03776178925628726,tweak
392,0.01162276465208123,1.5207280080889785,vacancy
393,0.008246516347893085,7.603640040444893,improvements
394,0.008209976582280065,13.875489542153712,keep
395,0.0066679721289586436,7.814040469285604,around
396,0.03880433562342955,49.83596374047595,really
397,0.015435074916739344,1.5207280080889785,nustar
398,0.0022784414468541847,2.694669735889107,trial
399,0.011323817557761906,11.40546006066734,client
400,0.0,0.03776178925628726,discussion
401,0.0,2.63031914893617,exxon
402,0.0,0.6736674339722768,series
403,0.015398170071225792,0.7603640040444892,butter
404,0.0,1.649200043564314,crispr
405,0.0,2.63031914893617,jam
406,0.028825351339417438,0.03776178925628726,curious
407,0.009891797144932601,0.7603640040444892,approvals
408,0.0004397045445350134,0.7603640040444892,comparisons
409,0.02999423027826964,0.23774372709736155,incentives
410,0.006910015300873429,63.30287844006221,million
411,0.003556620712791503,3.2158178284329226,discuss
412,0.00314594518539435,0.23458566872910236,real
413,0.0,1.9822652092362838,meet
414,0.003116965044076103,7.325412410758463,yeah
415,0.0,0.7603640040444892,laws
416,0.0,1.3473348679445536,menu
417,0.0013773810307469159,5.94326700532094,visibility
418,0.0,1.315159574468085,responsibly
419,0.009089077585088923,0.11887186354868078,weakness
420,0.0,,airports
421,0.0,7.890957446808511,former
422,0.0,,spike
423,0.0,1.315159574468085,bracket
424,0.009083557032388834,3.9454787234042556,cholesterol
425,0.0,1.5207280080889785,wear
426,0.010796634093296342,0.07552357851257452,external
427,0.009296072590365245,4.822512576282367,operations
428,0.013622778271214164,0.4754874541947231,beyond
429,0.006662085398154716,0.03776178925628726,pleasure
430,0.0,2.384037674295671,foresee
431,0.0021442543148644244,,cambridge
432,0.0008142623694475937,0.5396089027171223,downgrade
433,0.004679990453424043,0.7603640040444892,amega
434,0.006719893717082259,0.6736674339722768,supreme
435,0.0,2.63031914893617,cultivation
436,0.004172585820089836,0.7603640040444892,endpoint
437,0.0,1.315159574468085,venezuelan
438,0.009719871569516592,16.792773132745552,return
439,0.0,1.6131638328947018,possible
440,0.0,,acorn
441,0.0,1.315159574468085,inflationary
442,0.0177997580971212,,aca
443,0.016828709940214015,2.2810920121334677,custom
444,0.0,0.6736674339722768,lack
445,0.0004987536145610871,3.9454787234042556,goldman
446,0.0,5.322548028311424,extent
447,0.0036642622489517773,0.03776178925628726,millions
448,0.0,1.315159574468085,telco
449,0.0,3.8018200202224466,superior
450,0.0012075571672474084,0.03776178925628726,conversely
451,0.0,0.7603640040444892,sight
452,0.0,0.03776178925628726,crucial
453,0.0,1.315159574468085,cohen
454,0.0,13.151595744680852,department
455,0.02493635057657806,0.7603640040444892,developments
456,0.0,1.5207280080889785,tightly
457,0.0,1.5207280080889785,inflows
458,0.01945811951998566,1.315159574468085,acrylamide
459,0.006010366344388451,1.0961967278359828,spot
460,0.032682889637004164,0.6736674339722768,ipo
461,0.006165309693165533,0.020782866854548943,jersey
462,0.0077135878085701215,0.11328536776886186,provider
463,0.00811411147951313,4.562184024266935,roe
464,0.0,13.355011716442238,expansion
465,0.004105130234183463,5.26063829787234,nuclear
466,0.01826012490044926,1.315159574468085,odds
467,0.0,0.11887186354868078,slip
468,0.006182590430620749,0.15104715702514904,treasury
469,0.0,0.7603640040444892,scottrade
470,0.0,0.11887186354868078,log
471,0.0,0.6736674339722768,check
472,0.005950488959284295,0.7603640040444892,remix
473,0.014782461865221252,1.5207280080889785,perimeter
474,0.0,3.4414198918601056,et
475,0.0,1.315159574468085,silicon
476,0.0,0.07552357851257452,award
477,0.00567040869896962,1.315159574468085,competent
478,0.011585461177773926,0.11887186354868078,minus
479,0.0,0.03776178925628726,tiers
480,0.03681863998141588,1.315159574468085,cpa
481,0.0006819119202527979,3.9454787234042556,institute
482,0.027021194622511846,2.384037674295671,diversification
483,0.0030788484495385404,1.315159574468085,rhodium
484,0.0,0.03776178925628726,committees
485,0.0025566818488842458,0.005739254733510724,applications
486,0.004369435334567573,1.6131638328947018,chain
487,0.0,0.041565733709097885,morning
488,0.0,15.699573113423185,full
489,0.02102468382855105,1.5207280080889785,cosyntropin
490,0.0,5.3681446928568395,create
491,0.0,1.315159574468085,sabah
492,0.0,10.618038242682601,complete
493,0.00951278566993996,3.385152193528058,issue
494,0.005893118834090494,9.206117021276595,official
495,0.0,2.63031914893617,cryptocurrencies
496,0.003530241275158552,0.6736674339722768,innovations
497,0.002861891232254443,0.03776178925628726,extensive
498,0.0,17.856110360106968,average
499,0.0,0.575578437278145,safe
500,0.0,0.07552357851257452,triple
501,0.0005408408770504192,,upheaval
502,0.03629468243485534,26.796174355025332,positive
503,0.0,1.5207280080889785,seriously
504,0.0,1.315159574468085,ultera
505,0.0,1.7207099459300528,respect
506,0.0,0.7603640040444892,angeles
507,0.0,9.20925499645032,bank
508,0.01281393894196925,0.041565733709097885,card
509,0.0,,convenience
510,0.0,2.63031914893617,clinically
511,0.0,5.26063829787234,statin
512,0.0,0.11887186354868078,divisions
513,0.0,0.9818065206634684,such
514,0.0,0.011402129990175553,platforms
515,0.0,0.03776178925628726,robert
516,0.005073796147264886,0.020782866854548943,cell
517,0.0,1.0792178054342445,adoption
518,0.0,0.10569203391562501,discount
519,0.0,,wave
520,0.011988336506317587,0.03776178925628726,wallet
521,0.0205447740216822,3.8844561351096516,report
522,0.0,0.03776178925628726,compostable
523,0.0,6.8436787769342615,demonstrate
524,0.0,,signature
525,0.04174071262107826,1.5207280080889785,orient
526,0.01178210616729869,5.19953404850097,march
527,0.004080280834730665,2.2810920121334677,adapt
528,0.02663746748026785,14.415144970709063,per
529,0.0038111973315264613,1.6188267081513663,region
530,0.008833662765431072,0.03776178925628726,warren
531,0.009436046760646688,2.2810920121334677,mvno
532,0.008560149252066829,0.03776178925628726,airbus
533,0.0,0.6736674339722768,sjw
534,0.021210134927337032,8.928828953595941,seek
535,0.008895714660105636,2.63031914893617,kwek
536,0.008826069212728216,,powerful
537,0.0,0.7603640040444892,variances
538,0.0,7.603640040444893,specialty
539,0.0,1.5207280080889785,hellaby
540,0.019953092040416953,0.7603640040444892,restart
541,0.004356708384014807,0.5472167916227435,europe
542,0.0,0.7603640040444892,competency
543,0.0,1.315159574468085,athletes
544,0.0027411118505256127,0.11887186354868078,mutual
545,0.0,1.315159574468085,shafik
546,0.007304818001719227,1.315159574468085,abusive
547,0.0,0.06620346466768803,something
548,0.0,0.4850822564301154,deal
549,0.0,3.8018200202224466,function
550,0.01750747072138137,0.7603640040444892,consultation
551,0.0,3.041456016177957,controller
552,0.0,0.07552357851257452,subsidiary
553,0.01585786954470292,0.006626132134328714,reserve
554,0.0009406401201577097,1.315159574468085,soundtracks
555,0.00910043093461832,1.6131638328947018,answer
556,0.0,0.7603640040444892,savannah
557,0.007446950712080458,,sprint
558,0.014887354879899561,0.02291759157306779,november
559,0.0117757436271404,,circulation
560,0.006902215181366023,0.7603640040444892,volatilities
561,0.0015514220542396373,24.184961718471303,environment
562,0.0008463524228188302,,aia
563,0.003429501451976069,2.2810920121334677,repayment
564,0.0,0.7603640040444892,chd
565,0.005096918013816287,1.0961967278359828,globally
566,0.0032963541605688373,0.11887186354868078,elevate
567,0.01324649627396357,0.7603640040444892,likelihood
568,0.0,1.5207280080889785,emea
569,0.012674924507253937,2.63031914893617,rocket
570,0.0,1.5207280080889785,lw
571,0.0,0.03776178925628726,terminals
572,0.0,0.03776178925628726,hospitality
573,0.0,1.649200043564314,acid
574,0.008695347261627129,3.041456016177957,geographies
575,0.015827307191314643,1.5207280080889785,initially
576,0.008517740013437525,2.63031914893617,flynn
577,0.0,1.315159574468085,glencore
578,0.00701887692279235,5.26063829787234,royal
579,0.006555620917500393,23.08530327766364,rate
580,0.001594911472984295,3.9454787234042556,volkswagen
581,0.031699582027100215,0.5551184611271096,crude
582,0.0,3.7753839814794885,fair
583,0.0008719811216777451,0.7603640040444892,deutsche
584,0.0,1.315159574468085,winners
585,0.010141077506986784,0.23774372709736155,attribute
586,0.011698365861119386,11.819927928233113,mean
587,0.0,0.03776178925628726,forma
588,7.441544864428273e-05,8.364004044489382,occupancy
589,0.0,0.7603640040444892,apartment
590,0.0014476788788728712,0.07552357851257452,currencies
591,0.0215828354518266,0.22657073553772372,leave
592,0.022668583771265016,2.63031914893617,hardships
593,0.0,0.6736674339722768,studio
594,0.0,5.26063829787234,vote
595,0.017219049344242565,5.815243221347476,success
596,0.0,0.7603640040444892,achievement
597,0.0,8.629297971488409,manage
598,0.0,2.63031914893617,blame
599,0.0,0.020782866854548943,john
600,0.0,0.5396089027171223,accrual
601,0.0,0.03776178925628726,cas
602,0.003879684087942037,0.031557004155022966,recent
603,0.009115125242053379,1.0961967278359828,engine
604,0.0,1.315159574468085,royals
605,0.007478315220760923,0.43234053942554573,face
606,0.009629418883939644,0.6736674339722768,strike
607,0.009736615005268012,1.5207280080889785,optimal
608,0.0,3.9398922276244366,twitter
609,0.028042090211958026,0.03776178925628726,simple
610,0.002548156417085501,2.63031914893617,nokia
611,0.0,0.7603640040444892,candlewood
612,0.0,2.2810920121334677,fx
613,0.0,1.5207280080889785,resident
614,0.0,6.479081666953509,robust
615,0.0,1.0961967278359828,somewhere
616,0.00013461790073643343,1.315159574468085,chevron
617,0.0,3.9454787234042556,saturday
618,0.0,1.315159574468085,bolt
619,0.0,6.575797872340426,quick
620,0.0,3.9454787234042556,concept
621,0.0012015672071279404,2.63031914893617,bed
622,0.01899594209301525,26.85245148365671,firm
623,0.0,0.6099626284263675,deploy
624,0.025428492556348825,0.7603640040444892,acis
625,0.015851571993890978,1.315159574468085,argument
626,0.007978939172419208,2.733523655262517,brand
627,0.0,9.370893004156251,expand
628,0.0,0.7603640040444892,cortex
629,0.0,1.68160447547132,securities
630,0.0,3.2158178284329226,addition
631,0.006440372759042745,3.298400087128628,merger
632,0.0,6.575797872340426,sec
633,0.009208043242458164,9.2117553887506,give
634,0.0,3.9454787234042556,relations
635,0.0,1.5207280080889785,glaucoma
636,0.017654816405249907,,se
637,0.0,1.315159574468085,sam
638,0.01915740065304039,8.980928780414343,bottom
639,0.007843572456410985,10.645096056622847,fy
640,0.02265428680713044,3.896122053358216,previous
641,0.0,11.617784785751313,new
642,0.006105340574165563,1.5207280080889785,coronary
643,0.011232317746002751,1.5207280080889785,obvious
644,0.0,3.0716244715810075,consecutive
645,0.0032304448373292605,7.890957446808511,korean
646,0.0025541431548352644,0.7603640040444892,carloads
647,0.0,0.03776178925628726,revisit
648,0.0,1.315159574468085,playbook
649,0.0,2.63031914893617,ea
650,0.0,0.028189385493241636,industrial
651,0.0,0.11887186354868078,speech
652,0.0029266174195607952,,airliners
653,0.0,1.315159574468085,adjourn
654,0.0,2.63031914893617,consume
655,0.01181995517194867,0.041565733709097885,normal
656,0.007140172983190807,2.30231374911258,fall
657,0.0,3.9454787234042556,restrict
658,0.0,1.315159574468085,unveil
659,0.007987527812132189,5.97508263144476,key
660,0.006033960806915539,0.7603640040444892,candle
661,0.0,5.405782951370853,approach
662,0.0,2.27267862346547,whether
663,0.011599673222855378,1.6131638328947018,predict
664,0.014260120737493276,0.02291759157306779,everything
665,0.002994015035647113,14.073023720653634,apple
666,0.0018031624472714114,1.6653553833813293,country
667,0.014985656695103433,0.5396089027171223,tower
668,0.0,1.5207280080889785,muni
669,0.0,0.20912630815175826,canadian
670,0.035731859926871445,62.70447783289843,fourth
671,0.009279971381566998,,incrementally
672,0.0222264523171134,2.2810920121334677,derive
673,0.0,0.11328536776886186,bear
674,0.0032039938241132937,0.6736674339722768,context
675,0.002567645874133495,19.20119368236775,federal
676,0.003972728519086477,2.2810920121334677,refinish
677,0.015335870021182085,0.03776178925628726,absence
678,0.004018343766972965,38.481534348554376,sales
679,0.0034037963333606314,0.11328536776886186,transportation
680,0.0,,privacy
681,0.0,,continuously
682,0.004680803783380094,3.2885901835079485,initiatives
683,0.018426100706537163,0.6736674339722768,reputation
684,0.0,1.5207280080889785,repair
685,0.0,4.384786911343931,sure
